url,page_type,indexability,click_depth,inbound_internal_links,outbound_internal_links,in_main_links,top_inbound_anchor,orphan
"https://anotherseoguru.com/el/services/eshop-woocommerce/nafplio-gr","service-x-location","index",3,36,114,56,"Ναύπλιο (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/athens-gr","service-x-location","index",3,92,111,53,"Αθήνα (x90)",no
"https://anotherseoguru.com/el/services/eshop-woocommerce/pyrgos-gr","service-x-location","index",3,35,111,53,"Πύργος (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/thessaloniki-gr","service-x-location","index",3,86,111,53,"Θεσσαλονίκη (x84)",no
"https://anotherseoguru.com/el/services/eshop-seo/patras-gr","service-x-location","index",3,79,111,53,"Πάτρα (x77)",no
"https://anotherseoguru.com/el/services/eshop-seo/larissa-gr","service-x-location","index",3,80,111,53,"Λάρισα (x78)",no
"https://anotherseoguru.com/el/services/eshop-seo/heraklion-gr","service-x-location","index",3,80,114,56,"Ηράκλειο (x78)",no
"https://anotherseoguru.com/el/services/eshop-seo/santorini-gr","service-x-location","index",3,45,114,56,"Σαντορίνη (x43)",no
"https://anotherseoguru.com/el/services/eshop-seo/volos-gr","service-x-location","index",3,82,111,53,"Βόλος (x80)",no
"https://anotherseoguru.com/el/services/eshop-seo/mykonos-gr","service-x-location","index",3,41,114,56,"Μύκονος (x39)",no
"https://anotherseoguru.com/el/services/eshop-seo/paros-gr","service-x-location","index",3,38,114,56,"Πάρος (x36)",no
"https://anotherseoguru.com/el/services/eshop-seo/naxos-gr","service-x-location","index",3,36,114,56,"Νάξος (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/crete-gr","service-x-location","index",3,37,114,56,"Κρήτη (x35)",no
"https://anotherseoguru.com/el/services/eshop-seo/rethymno-gr","service-x-location","index",3,36,114,56,"Ρέθυμνο (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/chania-gr","service-x-location","index",3,36,114,56,"Χανιά (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/kos-gr","service-x-location","index",3,35,114,56,"Κως (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/corinth-gr","service-x-location","index",3,36,111,53,"Κόρινθος (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/serres-gr","service-x-location","index",3,35,111,53,"Σέρρες (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/kavala-gr","service-x-location","index",3,38,111,53,"Καβάλα (x36)",no
"https://anotherseoguru.com/el/services/eshop-seo/lamia-gr","service-x-location","index",3,36,111,53,"Λαμία (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/rhodes-gr","service-x-location","index",3,35,114,56,"Ρόδος (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/corfu-gr","service-x-location","index",3,36,114,56,"Κέρκυρα (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/lefkada-gr","service-x-location","index",3,36,114,56,"Λευκάδα (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/zakynthos-gr","service-x-location","index",3,36,114,56,"Ζάκυνθος (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/skiathos-gr","service-x-location","index",3,34,114,56,"Σκιάθος (x32)",no
"https://anotherseoguru.com/el/services/eshop-seo/ios-gr","service-x-location","index",3,33,114,56,"Ίος (x31)",no
"https://anotherseoguru.com/el/services/eshop-seo/milos-gr","service-x-location","index",3,33,114,56,"Μήλος (x31)",no
"https://anotherseoguru.com/el/services/eshop-seo/syros-gr","service-x-location","index",3,35,114,56,"Σύρος (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/tinos-gr","service-x-location","index",3,36,114,56,"Τήνος (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/karpathos-gr","service-x-location","index",3,34,114,56,"Κάρπαθος (x32)",no
"https://anotherseoguru.com/el/services/eshop-seo/andros-gr","service-x-location","index",3,35,114,56,"Άνδρος (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/lemnos-gr","service-x-location","index",3,34,114,56,"Λήμνος (x32)",no
"https://anotherseoguru.com/el/services/eshop-seo/samos-gr","service-x-location","index",3,35,114,56,"Σάμος (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/chios-gr","service-x-location","index",3,35,114,56,"Χίος (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/ikaria-gr","service-x-location","index",3,34,114,56,"Ικαρία (x32)",no
"https://anotherseoguru.com/el/services/eshop-seo/mytilene-gr","service-x-location","index",3,36,114,56,"Μυτιλήνη (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/ioannina-gr","service-x-location","index",3,36,111,53,"Ιωάννινα (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/trikala-gr","service-x-location","index",3,35,111,53,"Τρίκαλα (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/kalamata-gr","service-x-location","index",3,36,111,53,"Καλαμάτα (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/agrinio-gr","service-x-location","index",3,35,111,53,"Αγρίνιο (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/drama-gr","service-x-location","index",3,35,111,53,"Δράμα (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/alexandroupoli-gr","service-x-location","index",3,35,111,53,"Αλεξανδρούπολη (x33)",no
"https://anotherseoguru.com/el/services/eshop-seo/chalkida-gr","service-x-location","index",3,34,111,53,"Χαλκίδα (x32)",no
"https://anotherseoguru.com/el/services/eshop-seo/tripoli-gr","service-x-location","index",3,36,111,53,"Τρίπολη (x34)",no
"https://anotherseoguru.com/el/services/eshop-seo/komotini-gr","service-x-location","index",3,34,111,53,"Κομοτηνή (x32)",no
"https://anotherseoguru.com/el/services/eshop-seo/nafplio-gr","service-x-location","index",3,36,114,56,"Ναύπλιο (x34)",no
"https://anotherseoguru.com/en/services/website-creation/athens-gr","service-x-location","index",1,2140,112,59,"Web Design Athens (x2082)",no
"https://anotherseoguru.com/el/services/eshop-seo/pyrgos-gr","service-x-location","index",3,35,111,53,"Πύργος (x33)",no
"https://anotherseoguru.com/en/services/website-creation/thessaloniki-gr","service-x-location","index",1,2139,112,59,"Website Creation Thessaloniki (x2082)",no
"https://anotherseoguru.com/en/services/website-creation/patras-gr","service-x-location","index",2,57,110,57,"Patras (x45)",no
"https://anotherseoguru.com/en/services/website-creation/larissa-gr","service-x-location","index",2,57,110,57,"Larissa (x45)",no
"https://anotherseoguru.com/en/services/website-creation/heraklion-gr","service-x-location","index",2,57,112,59,"Heraklion (x45)",no
"https://anotherseoguru.com/en/services/website-creation/volos-gr","service-x-location","index",2,57,110,57,"Volos (x45)",no
"https://anotherseoguru.com/en/services/website-creation/santorini-gr","service-x-location","index",2,19,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/mykonos-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/paros-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/naxos-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/crete-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/rethymno-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/chania-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/kos-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/corinth-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/serres-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/lamia-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/rhodes-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/kavala-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/zakynthos-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/corfu-gr","service-x-location","index",2,13,112,59,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/lefkada-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/skiathos-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/ios-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/milos-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/syros-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/tinos-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/karpathos-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/andros-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/lemnos-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/samos-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/chios-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/ioannina-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/mytilene-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/ikaria-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
"https://anotherseoguru.com/en/services/website-creation/trikala-gr","service-x-location","index",2,13,110,57,"Website Creation Beautiful, fast websites built for real business results. Custom design, full SEO setup, and optimized for conversions from day one. (x11)",no
